id,tournament_id,match_id,duel_format,time_utc,custom_time,player_1_id,player_2_id,dw1,dw2,status,created_at,updated_at,updated_by,deleted_by,deleted_at,created_by,duel_number,results_last_error,results_checked_at,rating_full,rating
20260329-4ac2af90a81a,Friendly-Matches,20260329UKRLVA,Bo3,2026-03-29T17:00:00.000Z,0,97238273,94238979,2,0,Done,"2026-03-27 15:56:51","2026-03-30 07:17:12",84375106,,,84375106,4,,"2026-03-30 07:17:12",1.44787547185853,1
20260329-7d268a21ccef,Friendly-Matches,20260329UKRLVA,Bo3,2026-03-29T17:00:00.000Z,0,84539193,14710161,1,2,Done,"2026-03-27 15:56:51","2026-03-30 07:17:12",84375106,,,84375106,5,,"2026-03-30 07:17:12",4.47167365319323,4
lineup-7124fd4284ed,Friendly-Matches,20260330ITARCP,Bo3,2026-03-30T19:00:00.000Z,0,89833062,84412216,0,2,Done,"2026-03-28 16:05:32","2026-03-30 19:34:51",93119390,,,93119390,1,,"2026-03-30 19:34:51",2.26226227463565,2
lineup-b6d403d7c439,Friendly-Matches,20260330ITARCP,Bo3,2026-03-30T19:00:00.000Z,0,84461619,97481131,0,2,Done,"2026-03-28 16:05:32","2026-03-30 19:49:55",93119390,,,93119390,2,,"2026-03-30 19:49:55",2.15688391148549,2
lineup-1c76cd591a8d,Friendly-Matches,20260330ITARCP,Bo3,2026-03-30T19:00:00.000Z,0,90206175,84713215,1,2,Done,"2026-03-28 16:05:32","2026-03-30 19:55:53",93119390,,,93119390,3,,"2026-03-30 19:55:53",3.02103107725955,3
lineup-7bd8711373e8,Friendly-Matches,20260330ITARCP,Bo3,2026-03-30T19:00:00.000Z,0,84885491,91719303,0,2,Done,"2026-03-28 16:05:32","2026-03-30 19:34:51",93119390,,,93119390,4,,"2026-03-30 19:34:51",3.99720443140039,4
lineup-3bc51442acef,Friendly-Matches,20260330ITARCP,Bo3,2026-03-30T19:00:00.000Z,0,93119390,97996315,1,2,Done,"2026-03-28 16:05:32","2026-03-30 20:22:39",93119390,,,93119390,5,,"2026-03-30 20:22:39",5.30226799743491,5
20260329-2d72a86b877f,Friendly-Matches,20260329ESPHRV,Bo3,2026-03-29T18:30:00.000Z,0,85208628,85431140,0,2,Done,"2026-03-28 20:40:31","2026-03-30 07:17:12",86482486,,,86482486,1,,"2026-03-30 07:17:12",,
20260329-eb0e790c3499,Friendly-Matches,20260329ESPHRV,Bo3,2026-03-29T18:30:00.000Z,0,86256371,88411255,2,1,Done,"2026-03-28 20:40:31","2026-03-30 07:18:44",86482486,,,86482486,2,,"2026-03-30 07:18:44",,
20260329-1f45e7d8e610,Friendly-Matches,20260329ESPHRV,Bo3,2026-03-29T18:30:00.000Z,0,88262806,94489595,2,0,Done,"2026-03-28 20:40:31","2026-03-30 07:17:12",86482486,,,86482486,3,,"2026-03-30 07:17:12",,
20260329-a3237e948541,Friendly-Matches,20260329ESPHRV,Bo3,2026-03-29T18:30:00.000Z,0,87670119,86611873,0,2,Done,"2026-03-28 20:40:31","2026-03-30 07:18:44",86482486,,,86482486,4,,"2026-03-30 07:18:44",,
20260329-fb9171823f67,Friendly-Matches,20260329ESPHRV,Bo3,2026-03-29T18:30:00.000Z,0,91831749,91906040,2,0,Done,"2026-03-28 20:40:31","2026-03-30 07:18:44",86482486,,,86482486,5,,"2026-03-30 07:18:44",,
20260329-b174f634d3da,Friendly-Matches,20260329UKRLVA,Bo3,2026-03-29T17:00:00.000Z,0,88450070,97499561,2,0,Done,"2026-03-29 08:41:00","2026-03-30 07:17:12",84375106,,,84375106,6,,"2026-03-30 07:17:12",,
20260329-3def06c5d8d2,Copa-America-2026,20260329CHLARG,Bo3,2026-03-29T16:00:00.000Z,0,84909056,88706911,2,1,Done,"2026-03-29 15:30:56","2026-03-30 07:15:30",88813461,,,88813461,1,,"2026-03-30 07:15:30",,
20260329-481b3565f09e,Copa-America-2026,20260329CHLARG,Bo3,2026-03-29T16:00:00.000Z,0,92594463,84186483,0,2,Done,"2026-03-29 15:30:56","2026-03-30 07:17:12",88813461,,,88813461,2,,"2026-03-30 07:17:12",,
20260329-91066df17ef3,Copa-America-2026,20260329CHLARG,Bo3,2026-03-29T16:00:00.000Z,0,85405883,92818238,1,2,Done,"2026-03-29 15:30:56","2026-03-30 07:17:12",88813461,,,88813461,3,,"2026-03-30 07:17:12",,
20260329-303b8d5170f0,Copa-America-2026,20260329CHLARG,Bo3,2026-03-29T16:00:00.000Z,0,91272541,95401429,0,2,Done,"2026-03-29 15:30:56","2026-03-30 07:15:30",88813461,,,88813461,4,,"2026-03-30 07:15:30",,
20260329-6cf7cd3b7e40,Copa-America-2026,20260329CHLARG,Bo3,2026-03-29T16:00:00.000Z,0,92724402,91135828,0,2,Done,"2026-03-29 15:30:56","2026-03-30 07:17:12",88813461,,,88813461,5,,"2026-03-30 07:17:12",,
20260329-66b9a4d935fb,Copa-America-2026,20260329COLMEX,Bo3,2026-03-29T16:00:00.000Z,0,90890134,84546208,0,2,Done,"2026-03-29 15:32:00","2026-03-30 07:17:12",88813461,,,88813461,1,,"2026-03-30 07:17:12",,
20260329-b89381f28cac,Copa-America-2026,20260329COLMEX,Bo3,2026-03-29T16:00:00.000Z,0,95467007,87603308,0,2,Done,"2026-03-29 15:32:00","2026-03-30 07:17:12",88813461,,,88813461,2,,"2026-03-30 07:17:12",,
20260329-ed7d7755574c,Copa-America-2026,20260329COLMEX,Bo3,2026-03-29T16:00:00.000Z,0,84920671,85743304,2,1,Done,"2026-03-29 15:32:00","2026-03-30 07:17:12",88813461,,,88813461,3,,"2026-03-30 07:17:12",,
20260329-330dac01bda2,Copa-America-2026,20260329COLMEX,Bo3,2026-03-29T16:00:00.000Z,0,89578443,86046764,2,1,Done,"2026-03-29 15:32:00","2026-03-30 07:15:30",88813461,,,88813461,4,,"2026-03-30 07:15:30",,
20260329-956e12d4991b,Copa-America-2026,20260329COLMEX,Bo3,2026-03-29T16:00:00.000Z,0,88813461,93205955,2,0,Done,"2026-03-29 15:32:00","2026-03-30 07:17:12",88813461,,,88813461,5,,"2026-03-30 07:17:12",,
20260330-8389de152345,Friendly-Matches,20260330BELROU,Bo3,2026-03-30T18:30:00.000Z,0,1133242,84069307,0,2,Done,"2026-03-29 17:39:25","2026-03-30 19:34:51",39136230,,,83851128,1,,"2026-03-30 19:34:51",3.1759139661042,3
20260330-b0fc6cc0a157,Friendly-Matches,20260330BELROU,Bo3,2026-03-30T18:30:00.000Z,0,84635111,87780646,2,1,Done,"2026-03-29 17:39:25","2026-03-30 19:34:51",39136230,,,83851128,2,,"2026-03-30 19:34:51",4.05289946075479,4
20260330-4c5ed13f9b68,Friendly-Matches,20260330BELROU,Bo3,2026-03-30T18:30:00.000Z,0,84582670,84630685,0,2,Done,"2026-03-29 17:39:25","2026-03-30 19:34:51",39136230,,,83851128,3,,"2026-03-30 19:34:51",1.27905788482038,1
20260330-8d9d6e44ff86,Friendly-Matches,20260330BELROU,Bo3,2026-03-30T18:30:00.000Z,0,92738595,96880534,2,0,Done,"2026-03-29 17:39:25","2026-03-30 19:34:51",39136230,,,83851128,4,,"2026-03-30 19:34:51",2.65774240727462,3
20260330-2a83b3c95d8b,Friendly-Matches,20260330BELROU,Bo3,2026-03-30T18:30:00.000Z,0,84142963,83851128,2,0,Done,"2026-03-29 17:39:25","2026-03-30 19:34:51",39136230,,,83851128,5,,"2026-03-30 19:34:51",3.13808542831151,3
lineup-d2c77ef6492d,Copa-America-2026,20260329CHLMEX,Bo3,2026-03-29T18:00:00.000Z,0,85405883,93205955,2,0,Done,"2026-03-29 17:52:08","2026-03-30 07:17:12",88813461,,,88813461,1,,"2026-03-30 07:17:12",,
lineup-38f80bc1d36e,Copa-America-2026,20260329CHLMEX,Bo3,2026-03-29T18:00:00.000Z,0,90042974,84546208,2,0,Done,"2026-03-29 17:52:08","2026-03-30 07:17:12",88813461,,,88813461,2,,"2026-03-30 07:17:12",,
lineup-604d2e02a216,Copa-America-2026,20260329CHLMEX,Bo3,2026-03-29T18:00:00.000Z,0,92724402,85743304,1,2,Done,"2026-03-29 17:52:08","2026-03-30 07:17:12",88813461,,,88813461,3,,"2026-03-30 07:17:12",,
lineup-72a14d4841c7,Copa-America-2026,20260329CHLMEX,Bo3,2026-03-29T18:00:00.000Z,0,84909056,85672774,1,2,Done,"2026-03-29 17:52:08","2026-03-30 07:17:12",88813461,,,88813461,4,,"2026-03-30 07:17:12",,
lineup-e5d9682bac53,Copa-America-2026,20260329CHLMEX,Bo3,2026-03-29T18:00:00.000Z,0,92594463,87603308,2,0,Done,"2026-03-29 17:52:08","2026-03-30 07:17:12",88813461,,,88813461,5,,"2026-03-30 07:17:12",,
20260329-842cc9326909,Copa-America-2026,20260329COLARG,Bo3,2026-03-29T20:00:00.000Z,0,88813461,95401429,0,2,Done,"2026-03-29 18:53:18","2026-03-30 07:18:44",88813461,,,88813461,1,,"2026-03-30 07:18:44",,
20260329-ea02fcc8d109,Copa-America-2026,20260329COLARG,Bo3,2026-03-29T20:00:00.000Z,0,89578443,88706911,0,2,Done,"2026-03-29 18:53:18","2026-03-30 07:18:44",88813461,,,88813461,2,,"2026-03-30 07:18:44",,
20260329-3426c1872936,Copa-America-2026,20260329COLARG,Bo3,2026-03-29T20:00:00.000Z,0,92927561,84186483,0,2,Done,"2026-03-29 18:53:18","2026-03-30 07:18:44",88813461,,,88813461,3,,"2026-03-30 07:18:44",,
20260329-3764e861089f,Copa-America-2026,20260329COLARG,Bo3,2026-03-29T20:00:00.000Z,0,84491129,91135828,0,2,Done,"2026-03-29 18:53:18","2026-03-30 07:18:44",88813461,,,88813461,4,,"2026-03-30 07:18:44",,
20260329-ce0a255953d7,Copa-America-2026,20260329COLARG,Bo3,2026-03-29T20:00:00.000Z,0,84920671,92818238,2,1,Done,"2026-03-29 18:53:18","2026-03-30 07:18:44",88813461,,,88813461,5,,"2026-03-30 07:18:44",,
20260409-658a73b9ed6b,Friendly-Matches,20260409BELSWE,Bo3,2026-04-09T18:30:00.000Z,0,84142963,93748701,0,2,Done,"2026-03-29 20:08:40","2026-04-09 19:21:14",93748701,,,39136230,1,,"2026-04-09 19:21:14",2.98557632009839,3
20260409-6635df14be9f,Friendly-Matches,20260409BELSWE,Bo3,2026-04-09T18:30:00.000Z,0,39136230,94032736,2,0,Done,"2026-03-29 20:08:40","2026-04-09 19:16:41",93748701,,,39136230,2,,"2026-04-09 19:16:41",1.15509317357774,1
20260409-51f4b190e116,Friendly-Matches,20260409BELSWE,Bo3,2026-04-09T18:30:00.000Z,0,84635111,84450915,2,0,Done,"2026-03-29 20:08:40","2026-04-09 19:00:08",93748701,,,39136230,3,,"2026-04-09 19:00:08",1.23559155277948,1
20260409-60097c6daaac,Friendly-Matches,20260409BELSWE,Bo3,2026-04-09T18:30:00.000Z,0,90995279,34213512,,,Planned,"2026-03-29 20:08:40","2026-04-07 17:14:42",93748701,93748701,"2026-04-07 17:14:42",39136230,4,,,,
20260409-12d420066671,Friendly-Matches,20260409BELSWE,Bo3,2026-04-09T18:30:00.000Z,0,84216333,93691983,2,0,Done,"2026-03-29 20:08:40","2026-04-09 18:55:31",93748701,,,39136230,4,,"2026-04-09 18:55:31",0.936138323335386,1
20260402-f3e559115cc1,Friendly-Matches,20260402ESPHKG,Bo3,2026-04-02T13:00:00.000Z,0,86482486,94640494,2,0,Done,"2026-03-30 13:22:09","2026-04-02 13:56:38",86482486,,,86482486,1,,"2026-04-02 13:56:38",3.60644165335707,4
20260402-a4fc97443111,Friendly-Matches,20260402ESPHKG,Bo3,2026-04-02T13:00:00.000Z,0,93792706,92962539,2,1,Done,"2026-03-30 13:22:09","2026-04-02 14:04:50",86482486,,,86482486,2,,"2026-04-02 14:04:50",1.81147526518055,2
20260402-bac106239589,Friendly-Matches,20260402ESPHKG,Bo3,2026-04-02T13:00:00.000Z,0,93988481,88461413,2,0,Done,"2026-03-30 13:22:09","2026-04-02 13:35:35",86482486,,,86482486,3,,"2026-04-02 13:35:35",2.47587571213902,2
20260402-3c260e8bcc93,Friendly-Matches,20260402ESPHKG,Bo3,2026-04-02T13:00:00.000Z,0,91831749,68743351,1,2,Done,"2026-03-30 13:22:09","2026-04-02 13:56:38",86482486,,,86482486,4,,"2026-04-02 13:56:38",3.38379762183821,3
20260402-ef8314e90f3f,Friendly-Matches,20260402ESPHKG,Bo3,2026-04-02T13:00:00.000Z,0,90496787,88457440,1,2,Done,"2026-03-30 13:22:09","2026-04-02 14:03:09",86482486,,,86482486,5,,"2026-04-02 14:03:09",5.04244359952086,5
20260331-b3739079d80d,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,86305903,94546376,2,1,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,1,,"2026-04-01 14:19:37",5.20866167334715,5
20260331-5b98e30a7aab,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,84157084,93631741,1,2,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,2,,"2026-04-01 14:19:37",1.86149453672254,2
20260331-7b4d137db0f1,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,84241508,97238273,0,2,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,3,,"2026-04-01 14:19:37",2.68015480015614,3
20260331-cf9b32daaee2,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,87349391,41973045,0,2,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,4,,"2026-04-01 14:19:37",3.02768561510608,3
20260331-400eaf9f3e58,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,87000301,95673062,0,2,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,5,,"2026-04-01 14:19:37",2.82096583661833,3
20260331-a34f53487353,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,91402033,87486879,2,1,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,6,,"2026-04-01 14:19:37",2.34233039782179,2
20260331-4302cec0e7ba,Friendly-Matches,20260331LTUUKR,Bo3,2026-03-31T17:00:00.000Z,0,90415766,88450070,2,1,Done,"2026-03-30 15:41:38","2026-04-01 14:19:37",84375106,,,86305903,7,,"2026-04-01 14:19:37",3.66936547489538,4
20260401-d126ed9eb54f,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,96885694,95193522,1,2,Done,"2026-03-31 10:01:25","2026-04-01 19:48:02",84375106,,,86482486,1,,"2026-04-01 19:48:02",3.43180984205578,3
20260401-abc1d37480c1,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,93914523,86482486,2,0,Done,"2026-03-31 10:01:25","2026-04-01 19:39:43",84375106,,,86482486,2,,"2026-04-01 19:39:43",4.13268347981452,4
20260401-bac4b3719a00,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,94099302,86463243,2,1,Done,"2026-03-31 10:01:25","2026-04-01 20:41:30",84375106,,,86482486,3,,"2026-04-01 20:41:30",2.80264902230597,3
20260401-d6dacc7667fe,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,94373811,86272013,2,0,Done,"2026-03-31 10:01:25","2026-04-01 19:23:19",84375106,,,86482486,4,,"2026-04-01 19:23:19",4.17012149063074,4
20260401-0300c950e591,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,84539193,86256371,1,2,Done,"2026-03-31 10:01:25","2026-04-01 19:48:02",84375106,,,86482486,5,,"2026-04-01 19:48:02",4.65863542044768,5
20260401-e46dc6c53677,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,92416909,88262806,0,2,Done,"2026-03-31 10:01:25","2026-04-01 19:41:24",84375106,,,86482486,6,,"2026-04-01 19:41:24",3.40617082907903,3
20260401-066bf307fb6d,Friendly-Matches,20260401UKRESP,Bo3,2026-04-01T19:00:00.000Z,0,87903300,87670119,2,0,Done,"2026-03-31 10:01:25","2026-04-01 19:29:17",84375106,,,86482486,7,,"2026-04-01 19:29:17",3.76798993421619,4
20260402-8728449d1340,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,84142963,92452341,2,1,Done,"2026-03-31 17:35:57","2026-04-02 19:28:44",39136230,,,39136230,1,,"2026-04-02 19:28:44",1.7525950490058,2
20260402-2bfc8bbeed40,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,39136230,84617130,2,1,Done,"2026-03-31 17:35:57","2026-04-02 19:54:02",39136230,,,39136230,2,,"2026-04-02 19:54:02",2.73108748397869,3
20260402-9c052e9267dc,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,84635111,84689146,2,0,Done,"2026-03-31 17:35:57","2026-04-02 19:08:09",39136230,,,39136230,3,,"2026-04-02 19:08:09",4.55297692870822,5
20260402-3bbd3a425a14,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,92738595,93117867,0,2,Done,"2026-03-31 17:35:57","2026-04-02 18:57:22",39136230,,,39136230,4,,"2026-04-02 18:57:22",4.50071236806261,5
20260402-a3f14dbaaaa9,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,84983857,90878893,0,2,Done,"2026-03-31 17:35:57","2026-04-02 19:01:44",39136230,,,39136230,5,,"2026-04-02 19:01:44",3.40617082907903,3
20260402-303e92f58903,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,1133242,87899587,2,1,Done,"2026-03-31 17:35:57","2026-04-02 19:32:09",39136230,,,39136230,6,,"2026-04-02 19:32:09",2.90112318096746,3
20260402-2eeff827fc62,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,65246746,84622634,1,2,Done,"2026-03-31 17:35:57","2026-04-02 19:47:22",39136230,,,39136230,7,,"2026-04-02 19:47:22",3.39509404826008,3
20260402-ed0588c22acc,Friendly-Matches,20260402BELPOL,Bo3,2026-04-02T18:30:00.000Z,0,94586198,84360558,1,2,Done,"2026-03-31 17:35:57","2026-04-02 19:22:44",39136230,,,39136230,8,,"2026-04-02 19:22:44",4.78820962842862,5
lineup-6105ec97b09a,Friendly-Matches,20260402TUTFRA,Bo3,2026-04-02T19:00:00.000Z,0,84974742,87209664,1,2,Done,"2026-04-01 07:24:43","2026-04-02 20:13:04",84974742,,,84974742,1,,"2026-04-02 20:13:04",4.58396386731989,5
lineup-f0b99595aec7,Friendly-Matches,20260402TUTFRA,Bo3,2026-04-02T19:00:00.000Z,0,85178511,88094750,0,2,Done,"2026-04-01 07:24:43","2026-04-02 19:22:44",84974742,,,84974742,2,,"2026-04-02 19:22:44",4.67777576986536,5
lineup-5a8bfd5d1894,Friendly-Matches,20260402TUTFRA,Bo3,2026-04-02T19:00:00.000Z,0,87160952,85363185,2,0,Done,"2026-04-01 07:24:43","2026-04-02 19:52:03",84974742,,,84974742,3,,"2026-04-02 19:52:03",3.23304434931491,3
lineup-3f09280b5a97,Friendly-Matches,20260402TUTFRA,Bo3,2026-04-02T19:00:00.000Z,0,89533460,91531492,1,2,Done,"2026-04-01 07:24:43","2026-04-02 19:58:57",84974742,,,84974742,4,,"2026-04-02 19:58:57",2.92974974009116,3
lineup-25f421063fc9,Friendly-Matches,20260402TUTFRA,Bo3,2026-04-02T19:00:00.000Z,0,85313919,83987400,2,0,Done,"2026-04-01 07:24:43","2026-04-02 19:25:42",84974742,,,84974742,5,,"2026-04-02 19:25:42",1.64725679380935,2
20260409-2e5b658b09b1,Friendly-Matches,20260409ITAHUN,Bo3,2026-04-09T18:00:00.000Z,0,93267653,84689484,2,0,Done,"2026-04-01 08:13:10","2026-04-09 19:25:40",93119390,,,93119390,1,,"2026-04-09 19:25:40",3.51350410855927,4
20260409-7d4373489c51,Friendly-Matches,20260409ITAHUN,Bo3,2026-04-09T18:00:00.000Z,0,93119390,86203714,1,2,Done,"2026-04-01 08:13:10","2026-04-09 18:46:29",93119390,,,93119390,2,,"2026-04-09 18:46:29",2.39890530761771,2
20260409-af4b0c70823c,Friendly-Matches,20260409ITAHUN,Bo3,2026-04-09T18:00:00.000Z,0,85718843,89704178,2,0,Done,"2026-04-01 08:13:10","2026-04-09 18:26:35",93119390,,,93119390,3,,"2026-04-09 18:26:35",2.33267394047731,2
20260409-27756506ae32,Friendly-Matches,20260409ITAHUN,Bo3,2026-04-09T18:00:00.000Z,0,84885491,90515417,2,0,Done,"2026-04-01 08:13:10","2026-04-09 18:16:01",93119390,,,93119390,4,,"2026-04-09 18:16:01",1.80329108434971,2
20260409-e524087ac7f2,Friendly-Matches,20260409ITAHUN,Bo3,2026-04-09T18:00:00.000Z,0,84578617,87123480,2,0,Done,"2026-04-01 08:13:10","2026-04-09 18:43:27",93119390,,,93119390,5,,"2026-04-09 18:43:27",0.890846338951582,1
20260407-4123c6a6d5eb,Friendly-Matches,20260407ITACAT,Bo3,2026-04-07T19:00:00.000Z,0,93119390,96173753,2,1,Done,"2026-04-01 14:39:58","2026-04-07 19:59:40",93119390,,,93119390,1,,"2026-04-07 19:59:40",3.23339089242552,3
20260407-2a9771725e32,Friendly-Matches,20260407ITACAT,Bo3,2026-04-07T19:00:00.000Z,0,84885491,89754915,2,1,Done,"2026-04-01 14:39:58","2026-04-07 19:46:40",93119390,,,93119390,2,,"2026-04-07 19:46:40",3.00313478756634,3
20260407-4478615d4d98,Friendly-Matches,20260407ITACAT,Bo3,2026-04-07T19:00:00.000Z,0,84461619,95498212,2,1,Done,"2026-04-01 14:39:58","2026-04-07 19:38:42",93119390,,,93119390,3,,"2026-04-07 19:38:42",1.81051511646128,2
20260407-17508596353a,Friendly-Matches,20260407ITACAT,Bo3,2026-04-07T19:00:00.000Z,0,89833062,86169474,2,0,Done,"2026-04-01 14:39:58","2026-04-07 19:40:06",93119390,,,93119390,4,,"2026-04-07 19:40:06",0.72262717415128,1
20260407-a3b580f2f8f9,Friendly-Matches,20260407ITACAT,Bo3,2026-04-07T19:00:00.000Z,0,92870188,87127765,1,2,Done,"2026-04-01 14:39:58","2026-04-07 19:59:40",93119390,,,93119390,5,,"2026-04-07 19:59:40",0.000322626014294634,0
20260405-f146892d89da,Friendly-Matches,20260405COLFRA,Bo3,2026-04-05T19:00:00.000Z,0,85153091,83987400,0,2,Done,"2026-04-01 20:59:23","2026-04-15 17:28:43",84375106,,,88813461,1,,"2026-04-14 13:02:30",0.719583730775562,1
20260405-cf6fd9bdb73d,Friendly-Matches,20260405COLFRA,Bo3,2026-04-05T19:00:00.000Z,0,84992441,91128164,0,2,Done,"2026-04-01 20:59:23","2026-04-15 17:28:43",84375106,,,88813461,2,,"2026-04-14 13:02:30",1.18456955173306,1
20260405-94ddeb451eda,Friendly-Matches,20260405COLFRA,Bo3,2026-04-05T19:00:00.000Z,0,88113731,85608853,0,0,Error,"2026-04-01 20:59:23","2026-04-09 07:20:15",1234567,1234567,"2026-04-09 07:20:15",88813461,3,,"2026-04-08 21:02:15",1.69851396696351,2
20260405-97d0f688e3e7,Friendly-Matches,20260405COLFRA,Bo3,2026-04-05T19:00:00.000Z,0,84491129,85193276,2,0,Done,"2026-04-01 20:59:23","2026-04-15 17:28:43",84375106,,,88813461,4,,"2026-04-14 13:02:30",4.70742459653136,5
20260405-65ff990690f2,Friendly-Matches,20260405COLFRA,Bo3,2026-04-05T19:00:00.000Z,0,90890134,88094750,2,0,Done,"2026-04-01 20:59:23","2026-04-15 17:28:43",84375106,,,88813461,5,,"2026-04-14 13:02:30",4.64001906415185,5
20260409-ff793cbae736,Friendly-Matches,20260409UKRCZE,Bo3,2026-04-09T18:00:00.000Z,0,94373811,88803329,2,0,Done,"2026-04-03 13:36:40","2026-04-09 18:24:57",84375106,,,90128076,1,,"2026-04-09 18:24:57",3.6553765084002,4
20260409-14dde09e21aa,Friendly-Matches,20260409UKRCZE,Bo3,2026-04-09T18:00:00.000Z,0,41973045,84189399,2,0,Done,"2026-04-03 13:36:40","2026-04-09 18:34:14",84375106,,,90128076,2,,"2026-04-09 18:34:14",3.26709686375644,3
20260409-4f0900bd7160,Friendly-Matches,20260409UKRCZE,Bo3,2026-04-09T18:00:00.000Z,0,86771532,90128076,0,2,Done,"2026-04-03 13:36:40","2026-04-09 18:50:54",84375106,,,90128076,3,,"2026-04-09 18:50:54",6.0,6
20260409-af99f97371ac,Friendly-Matches,20260409UKRCZE,Bo3,2026-04-09T18:00:00.000Z,0,94546376,88500055,2,1,Done,"2026-04-03 13:36:40","2026-04-09 19:18:07",84375106,,,90128076,4,,"2026-04-09 19:18:07",4.86960128869765,5
20260409-ff53fc782051,Friendly-Matches,20260409UKRCZE,Bo3,2026-04-09T18:00:00.000Z,0,95673062,86015756,0,2,Done,"2026-04-03 13:36:40","2026-04-09 18:40:25",84375106,,,90128076,5,,"2026-04-09 18:40:25",2.68992545438014,3
20260405-fa78eb9e9e9c,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,92910655,95673062,0,2,Done,"2026-04-04 19:57:20","2026-04-05 18:44:29",84375106,,,84375106,1,,"2026-04-05 18:44:29",3.64931370751627,4
20260405-4d5b949daae5,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,87689484,84375106,1,2,Done,"2026-04-04 19:57:20","2026-04-05 19:06:41",84375106,,,84375106,2,,"2026-04-05 19:06:41",4.10827605923568,4
20260405-84baa8b6718e,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,84909056,97238273,0,2,Done,"2026-04-04 19:57:20","2026-04-05 18:47:26",84375106,,,84375106,3,,"2026-04-05 18:47:26",3.96102809964573,4
20260405-e83bfb0dfe9a,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,90042974,95704683,1,2,Done,"2026-04-04 19:57:20","2026-04-05 19:02:18",84375106,,,84375106,4,,"2026-04-05 19:02:18",5.49,5
20260405-cf6878ddc36d,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,85405883,41973045,0,2,Done,"2026-04-04 19:57:20","2026-04-05 18:44:28",84375106,,,84375106,5,,"2026-04-05 18:44:28",4.65615011196597,5
20260405-484fcf3e596d,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,92724402,94546376,2,0,Done,"2026-04-04 19:57:20","2026-04-05 18:53:23",84375106,,,84375106,6,,"2026-04-05 18:53:23",5.49,5
20260405-e95dc9c276dd,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,92594463,86771532,,,Planned,"2026-04-04 20:04:42","2026-04-04 20:04:48",84375106,84375106,"2026-04-04 20:04:48",84375106,7,,,,
20260405-57130f0ac9dc,Friendly-Matches,20260405CHLUKR,Bo3,2026-04-05T18:00:00.000Z,0,92594463,86771532,,,Planned,"2026-04-04 20:20:59","2026-04-04 20:21:05",84375106,84375106,"2026-04-04 20:21:05",84375106,7,,,4.56779946034662,5
lineup-63f6da3afb04,Friendly-Matches,20260405ARGROU,Bo3,2026-04-05T18:30:00.000Z,0,88036835,83851128,2,0,Done,"2026-04-04 22:05:26","2026-04-05 18:59:21",84291236,,,84291236,1,,"2026-04-05 18:59:21",4.27621351519484,4
