id,tournament_id,match_id,duel_number,duel_format,time_utc,custom_time,player_1_id,player_2_id,status,created_by
20250320-94099302-90608860,Friendly-Matches,20250320UKRHUN,6,Bo3,20/03/2025 19:00:00,0,94099302,90608860,Planned,84375106
20250318-88028287-86771532,Friendly-Matches,20250318TUTUKR,1,Bo3,18/03/2025 18:00:00,0,88028287,86771532,Planned,84375106
20250318-95055731-84375106,Friendly-Matches,20250318TUTUKR,2,Bo3,18/03/2025 18:00:00,0,95055731,84375106,Planned,84375106
20250318-91930519-93914523,Friendly-Matches,20250318TUTUKR,3,Bo3,18/03/2025 18:00:00,0,91930519,93914523,Planned,84375106
20250318-89533460-84539193,Friendly-Matches,20250318TUTUKR,4,Bo3,18/03/2025 18:00:00,0,89533460,84539193,Planned,84375106
20250318-95028431-94099302,Friendly-Matches,20250318TUTUKR,5,Bo3,18/03/2025 18:00:00,0,95028431,94099302,Planned,84375106
20250318-85429551-87903300,Friendly-Matches,20250318TUTUKR,6,Bo3,18/03/2025 18:00:00,0,85429551,87903300,Planned,84375106
20250318-84395427-84512971,Friendly-Matches,20250318TUTUKR,7,Bo3,18/03/2025 18:00:00,0,84395427,84512971,Planned,84375106
20250318-93929197-95704683,Friendly-Matches,20250318TUTUKR,8,Bo3,18/03/2025 18:00:00,0,93929197,95704683,Planned,84375106
20250318-84974742-92416909,Friendly-Matches,20250318TUTUKR,9,Bo3,18/03/2025 18:00:00,0,84974742,92416909,Planned,84375106
20250317-90995279-85661252,Friendly-Matches,20250317BELNLD,1,Bo3,17/03/2025 20:00:00,0,90995279,85661252,Planned,84375106
20250317-65246746-89864974,Friendly-Matches,20250317BELNLD,2,Bo3,17/03/2025 20:00:00,0,65246746,89864974,Planned,84375106
20250317-89706622-85551645,Friendly-Matches,20250317BELNLD,3,Bo3,17/03/2025 20:00:00,0,89706622,85551645,Planned,84375106
20250317-84635111-92529000,Friendly-Matches,20250317BELNLD,4,Bo3,17/03/2025 20:00:00,0,84635111,92529000,Planned,84375106
20250317-84216333-92534268,Friendly-Matches,20250317BELNLD,5,Bo3,17/03/2025 20:00:00,0,84216333,92534268,Planned,84375106
20250317-94546376-88094750,Friendly-Matches,20250317UKRFRA,1,Bo3,17/03/2025 20:00:00,0,94546376,88094750,Planned,84375106
20250317-84841041-89479262,Friendly-Matches,20250317UKRFRA,2,Bo3,17/03/2025 20:00:00,0,84841041,89479262,Planned,84375106
20250317-95673062-87209664,Friendly-Matches,20250317UKRFRA,3,Bo3,17/03/2025 20:00:00,0,95673062,87209664,Planned,84375106
20250317-96490976-13431354,Friendly-Matches,20250317UKRFRA,4,Bo3,17/03/2025 20:00:00,0,96490976,13431354,Planned,84375106
20250317-94373811-85608853,Friendly-Matches,20250317UKRFRA,5,Bo3,17/03/2025 20:00:00,0,94373811,85608853,Planned,84375106
20250317-93631741-86806947,Friendly-Matches,20250317UKRFRA,6,Bo3,17/03/2025 20:00:00,0,93631741,86806947,Planned,84375106
20250317-92416909-91128164,Friendly-Matches,20250317UKRFRA,7,Bo3,17/03/2025 20:00:00,0,92416909,91128164,Planned,84375106
20250317-41973045-85363185,Friendly-Matches,20250317UKRFRA,8,Bo3,17/03/2025 20:00:00,0,41973045,85363185,Planned,84375106
20250316-95323720-96327608,Friendly-Matches,20250316HRVCOL,1,Bo3,16/03/2025 18:00:00,0,95323720,96327608,Planned,84375106
20250316-85397297-95467007,Friendly-Matches,20250316HRVCOL,2,Bo3,16/03/2025 18:00:00,0,85397297,95467007,Planned,84375106
20250316-95435212-89637323,Friendly-Matches,20250316HRVCOL,3,Bo3,16/03/2025 18:00:00,0,95435212,89637323,Planned,84375106
20250316-95122337-84920671,Friendly-Matches,20250316HRVCOL,4,Bo3,16/03/2025 18:00:00,0,95122337,84920671,Planned,84375106
20250316-88411255-85215056,Friendly-Matches,20250316HRVCOL,5,Bo3,16/03/2025 18:00:00,0,88411255,85215056,Planned,84375106
20250316-94226480-92927561,Friendly-Matches,20250316HRVCOL,6,Bo3,16/03/2025 18:00:00,0,94226480,92927561,Planned,84375106
20250316-84823639-88308800,Friendly-Matches,20250316HRVCOL,7,Bo3,16/03/2025 18:00:00,0,84823639,88308800,Planned,84375106
20250316-94489595-86347108,Friendly-Matches,20250316HRVCOL,8,Bo3,16/03/2025 18:00:00,0,94489595,86347108,Planned,84375106
20250316-95026685-88270983,Friendly-Matches,20250316HRVCOL,9,Bo3,16/03/2025 18:00:00,0,95026685,88270983,Planned,84375106
20250726-94481545-84114808,Friendly-Matches,20250726URYAUS,1,Bo3,26/07/2025 23:00:00,0,94481545,84114808,Planned,84375106
20250726-96143250-85362252,Friendly-Matches,20250726URYAUS,2,Bo3,26/07/2025 23:00:00,0,96143250,85362252,Planned,84375106
20250726-95429614-85578686,Friendly-Matches,20250726URYAUS,3,Bo3,26/07/2025 23:00:00,0,95429614,85578686,Planned,84375106
20250726-95754689-94208106,Friendly-Matches,20250726URYAUS,4,Bo3,26/07/2025 23:00:00,0,95754689,94208106,Planned,84375106
20250726-95522929-97007620,Friendly-Matches,20250726URYAUS,5,Bo3,26/07/2025 23:00:00,0,95522929,97007620,Planned,84375106
20250726-84577675-85973338,Friendly-Matches,20250726URYAUS,6,Bo3,26/07/2025 23:00:00,0,84577675,85973338,Planned,84375106
20250726-91074563-85366518,Friendly-Matches,20250726URYAUS,7,Bo3,26/07/2025 23:00:00,0,91074563,85366518,Planned,84375106
20250419-84207551-86479458,Friendly-Matches,20250419BELAUS,1,Bo3,19/04/2025 11:00:00,0,84207551,86479458,Planned,84375106
20250419-89706622-95698635,Friendly-Matches,20250419BELAUS,2,Bo3,19/04/2025 11:00:00,0,89706622,95698635,Planned,84375106
20250419-1133242-85578686,Friendly-Matches,20250419BELAUS,3,Bo3,19/04/2025 11:00:00,0,1133242,85578686,Planned,84375106
20250419-84983857-95989498,Friendly-Matches,20250419BELAUS,4,Bo3,19/04/2025 11:00:00,0,84983857,95989498,Planned,84375106
20250419-84635111-94208106,Friendly-Matches,20250419BELAUS,5,Bo3,19/04/2025 11:00:00,0,84635111,94208106,Planned,84375106
20250419-93464744-85973338,Friendly-Matches,20250419BELAUS,6,Bo3,19/04/2025 11:00:00,0,93464744,85973338,Planned,84375106
20250419-39136230-95985380,Friendly-Matches,20250419BELAUS,7,Bo3,19/04/2025 11:00:00,0,39136230,95985380,Planned,84375106
20250419-94586198-84114808,Friendly-Matches,20250419BELAUS,8,Bo3,19/04/2025 11:00:00,0,94586198,84114808,Planned,84375106
20250417-94373811-93631741,Friendly-Matches,20250417UKRUKR2,1,Bo3,17/04/2025 18:00:00,0,94373811,93631741,Planned,84375106
20250417-84654631-84841041,Friendly-Matches,20250417UKRUKR2,2,Bo3,17/04/2025 18:00:00,0,84654631,84841041,Planned,84375106
20250417-85577871-94546376,Friendly-Matches,20250417UKRUKR2,3,Bo3,17/04/2025 18:00:00,0,85577871,94546376,Planned,84375106
20250417-84375106-96490976,Friendly-Matches,20250417UKRUKR2,4,Bo3,17/04/2025 18:00:00,0,84375106,96490976,Planned,84375106
20250417-92416909-84883533,Friendly-Matches,20250417UKRUKR2,5,Bo3,17/04/2025 18:00:00,0,92416909,84883533,Planned,84375106
20250417-41973045-95704683,Friendly-Matches,20250417UKRUKR2,6,Bo3,17/04/2025 18:00:00,0,41973045,95704683,Planned,84375106
20250417-87903300-95673062,Friendly-Matches,20250417UKRUKR2,7,Bo3,17/04/2025 18:00:00,0,87903300,95673062,Planned,84375106
20250415-84874870-84512971,Friendly-Matches,20250415ESPUKR,1,Bo3,15/04/2025 18:30:00,0,84874870,84512971,Planned,84375106
20250415-86623442-86771532,Friendly-Matches,20250415ESPUKR,2,Bo3,15/04/2025 18:30:00,0,86623442,86771532,Planned,84375106
20250415-11329731-84539193,Friendly-Matches,20250415ESPUKR,3,Bo3,15/04/2025 18:30:00,0,11329731,84539193,Planned,84375106
20250415-86631947-92416909,Friendly-Matches,20250415ESPUKR,4,Bo3,15/04/2025 18:30:00,0,86631947,92416909,Planned,84375106
20250415-86256371-84654631,Friendly-Matches,20250415ESPUKR,5,Bo3,15/04/2025 18:30:00,0,86256371,84654631,Planned,84375106
20250413-84284153-85237858,Friendly-Matches,20250413HUNGBR,1,Bo3,13/04/2025 19:00:00,0,84284153,85237858,Planned,84375106
20250413-84689484-84972043,Friendly-Matches,20250413HUNGBR,2,Bo3,13/04/2025 19:00:00,0,84689484,84972043,Planned,84375106
20250413-85762488-84783668,Friendly-Matches,20250413HUNGBR,3,Bo3,13/04/2025 19:00:00,0,85762488,84783668,Planned,84375106
20250413-86203714-85212302,Friendly-Matches,20250413HUNGBR,4,Bo3,13/04/2025 19:00:00,0,86203714,85212302,Planned,84375106
20250413-89704178-93802295,Friendly-Matches,20250413HUNGBR,5,Bo3,13/04/2025 19:00:00,0,89704178,93802295,Planned,84375106
20250413-86040310-94367358,Friendly-Matches,20250413HUNGBR,6,Bo3,13/04/2025 19:00:00,0,86040310,94367358,Planned,84375106
20250413-90515417-84678716,Friendly-Matches,20250413HUNGBR,7,Bo3,13/04/2025 19:00:00,0,90515417,84678716,Planned,84375106
20250413-93010345-7119600,Friendly-Matches,20250413JPNFIN,1,Bo3,13/04/2025 13:00:00,0,93010345,7119600,Planned,84375106
20250413-87125226-90314669,Friendly-Matches,20250413JPNFIN,2,Bo3,13/04/2025 13:00:00,0,87125226,90314669,Planned,84375106
20250413-85455744-96610271,Friendly-Matches,20250413JPNFIN,3,Bo3,13/04/2025 13:00:00,0,85455744,96610271,Planned,84375106
20250413-84903816-87435630,Friendly-Matches,20250413JPNFIN,4,Bo3,13/04/2025 13:00:00,0,84903816,87435630,Planned,84375106
20250413-84051152-90500048,Friendly-Matches,20250413JPNFIN,5,Bo3,13/04/2025 13:00:00,0,84051152,90500048,Planned,84375106
20250413-87000301-84823639,Friendly-Matches,20250413LTUHRV,1,Bo3,13/04/2025 13:00:00,0,87000301,84823639,Planned,84375106
20250413-87349391-94419184,Friendly-Matches,20250413LTUHRV,2,Bo3,13/04/2025 13:00:00,0,87349391,94419184,Planned,84375106
20250413-86305903-95323720,Friendly-Matches,20250413LTUHRV,3,Bo3,13/04/2025 13:00:00,0,86305903,95323720,Planned,84375106
20250413-84241508-5833386,Friendly-Matches,20250413LTUHRV,4,Bo3,13/04/2025 13:00:00,0,84241508,5833386,Planned,84375106
20250413-58317648-88411255,Friendly-Matches,20250413LTUHRV,5,Bo3,13/04/2025 13:00:00,0,58317648,88411255,Planned,84375106
20250412-87603308-84375106,Friendly-Matches,20250412MEXUKR,1,Bo3,12/04/2025 18:00:00,0,87603308,84375106,Planned,84375106
20250412-85142675-41973045,Friendly-Matches,20250412MEXUKR,2,Bo3,12/04/2025 18:00:00,0,85142675,41973045,Planned,84375106
20250412-93205955-84539193,Friendly-Matches,20250412MEXUKR,3,Bo3,12/04/2025 18:00:00,0,93205955,84539193,Planned,84375106
20250412-5988368-84512971,Friendly-Matches,20250412MEXUKR,4,Bo3,12/04/2025 18:00:00,0,5988368,84512971,Planned,84375106
20250412-85672774-86771532,Friendly-Matches,20250412MEXUKR,5,Bo3,12/04/2025 18:00:00,0,85672774,86771532,Planned,84375106
20250412-84546208-84654631,Friendly-Matches,20250412MEXUKR,6,Bo3,12/04/2025 18:00:00,0,84546208,84654631,Planned,84375106
20250412-85743304-85577871,Friendly-Matches,20250412MEXUKR,7,Bo3,12/04/2025 18:00:00,0,85743304,85577871,Planned,84375106
20240630-86305903-92632134,Friendly-Matches,20240630LTUGTM,1,Bo3,30/06/2024 18:30:00,0,86305903,92632134,Planned,84375106
20240630-84157084-92549547,Friendly-Matches,20240630LTUGTM,2,Bo3,30/06/2024 18:30:00,0,84157084,92549547,Planned,84375106
20240630-90415766-95839227,Friendly-Matches,20240630LTUGTM,3,Bo3,30/06/2024 18:30:00,0,90415766,95839227,Planned,84375106
20240630-87349391-87462286,Friendly-Matches,20240630LTUGTM,4,Bo3,30/06/2024 18:30:00,0,87349391,87462286,Planned,84375106
20240630-87000301-84019956,Friendly-Matches,20240630LTUGTM,5,Bo3,30/06/2024 18:30:00,0,87000301,84019956,Planned,84375106
20240602-84318271-84241508,Friendly-Matches,20240602USALTU,1,Bo3,02/06/2024 18:30:00,0,84318271,84241508,Planned,84375106
20240602-84362183-87000301,Friendly-Matches,20240602USALTU,2,Bo3,02/06/2024 18:30:00,0,84362183,87000301,Planned,84375106
20240602-93761726-90415766,Friendly-Matches,20240602USALTU,3,Bo3,02/06/2024 18:30:00,0,93761726,90415766,Planned,84375106
20240602-88404047-87349391,Friendly-Matches,20240602USALTU,4,Bo3,02/06/2024 18:30:00,0,88404047,87349391,Planned,84375106
20240602-85960981-86305903,Friendly-Matches,20240602USALTU,5,Bo3,02/06/2024 18:30:00,0,85960981,86305903,Planned,84375106
20240602-92601262-84157084,Friendly-Matches,20240602USALTU,6,Bo3,02/06/2024 18:30:00,0,92601262,84157084,Planned,84375106
20240414-89404935-86256371,Friendly-Matches,20240414FINESP,1,Bo3,14/04/2024 18:00:00,0,89404935,86256371,Planned,84375106
20240414-87435630-85173793,Friendly-Matches,20240414FINESP,2,Bo3,14/04/2024 18:00:00,0,87435630,85173793,Planned,84375106
20240414-93347682-86631947,Friendly-Matches,20240414FINESP,3,Bo3,14/04/2024 18:00:00,0,93347682,86631947,Planned,84375106
20240414-90501308-90496787,Friendly-Matches,20240414FINESP,4,Bo3,14/04/2024 18:00:00,0,90501308,90496787,Planned,84375106
20240414-85791078-87670119,Friendly-Matches,20240414FINESP,5,Bo3,14/04/2024 18:00:00,0,85791078,87670119,Planned,84375106
20240413-95699130-95323720,Friendly-Matches,20240413CHNHRV,1,Bo3,13/04/2024 15:00:00,0,95699130,95323720,Planned,84375106
20240413-90039390-84823639,Friendly-Matches,20240413CHNHRV,2,Bo3,13/04/2024 15:00:00,0,90039390,84823639,Planned,84375106
20240413-87805107-88411255,Friendly-Matches,20240413CHNHRV,3,Bo3,13/04/2024 15:00:00,0,87805107,88411255,Planned,84375106
20240413-90815584-94419184,Friendly-Matches,20240413CHNHRV,4,Bo3,13/04/2024 15:00:00,0,90815584,94419184,Planned,84375106
20240413-87909488-95435212,Friendly-Matches,20240413CHNHRV,5,Bo3,13/04/2024 15:00:00,0,87909488,95435212,Planned,84375106
20240411-83851128-84689146,Friendly-Matches,20240411ROUPOL,1,Bo3,11/04/2024 19:00:00,0,83851128,84689146,Planned,84375106
20240411-84069307-93117867,Friendly-Matches,20240411ROUPOL,2,Bo3,11/04/2024 19:00:00,0,84069307,93117867,Planned,84375106
20240411-87780646-85188474,Friendly-Matches,20240411ROUPOL,3,Bo3,11/04/2024 19:00:00,0,87780646,85188474,Planned,84375106
20240411-84961243-84893290,Friendly-Matches,20240411ROUPOL,4,Bo3,11/04/2024 19:00:00,0,84961243,84893290,Planned,84375106
20240411-84630685-85809565,Friendly-Matches,20240411ROUPOL,5,Bo3,11/04/2024 19:00:00,0,84630685,85809565,Planned,84375106
20240411-87714234-84825285,Friendly-Matches,20240411ROUPOL,6,Bo3,11/04/2024 19:00:00,0,87714234,84825285,Planned,84375106
20240411-83908851-65246746,Friendly-Matches,20240411LVABEL,1,Bo3,11/04/2024 18:00:00,0,83908851,65246746,Planned,84375106
20240411-84970340-39136230,Friendly-Matches,20240411LVABEL,2,Bo3,11/04/2024 18:00:00,0,84970340,39136230,Planned,84375106
20240411-84441803-94586198,Friendly-Matches,20240411LVABEL,3,Bo3,11/04/2024 18:00:00,0,84441803,94586198,Planned,84375106
20240411-84651577-84207551,Friendly-Matches,20240411LVABEL,4,Bo3,11/04/2024 18:00:00,0,84651577,84207551,Planned,84375106
20240411-14710161-89706622,Friendly-Matches,20240411LVABEL,5,Bo3,11/04/2024 18:00:00,0,14710161,89706622,Planned,84375106
20240411-97277276-84635111,Friendly-Matches,20240411LVABEL,6,Bo3,11/04/2024 18:00:00,0,97277276,84635111,Planned,84375106
20240410-83851128-85346141,Friendly-Matches,20240410ROUGBR,1,Bo3,10/04/2024 19:00:00,0,83851128,85346141,Planned,84375106
20240410-87780646-84783668,Friendly-Matches,20240410ROUGBR,2,Bo3,10/04/2024 19:00:00,0,87780646,84783668,Planned,84375106
20240410-87714234-84972043,Friendly-Matches,20240410ROUGBR,3,Bo3,10/04/2024 19:00:00,0,87714234,84972043,Planned,84375106
20240410-84961243-84678716,Friendly-Matches,20240410ROUGBR,4,Bo3,10/04/2024 19:00:00,0,84961243,84678716,Planned,84375106
20240410-84630685-85547883,Friendly-Matches,20240410ROUGBR,5,Bo3,10/04/2024 19:00:00,0,84630685,85547883,Planned,84375106
20240410-95055731-87435630,Friendly-Matches,20240410TUTFIN,1,Bo3,10/04/2024 17:30:00,0,95055731,87435630,Planned,84375106
20240410-91930519-93347682,Friendly-Matches,20240410TUTFIN,2,Bo3,10/04/2024 17:30:00,0,91930519,93347682,Planned,84375106
20240410-89533460-7119600,Friendly-Matches,20240410TUTFIN,3,Bo3,10/04/2024 17:30:00,0,89533460,7119600,Planned,84375106
20240410-95028431-89404935,Friendly-Matches,20240410TUTFIN,4,Bo3,10/04/2024 17:30:00,0,95028431,89404935,Planned,84375106
20240410-93914523-90206175,Friendly-Matches,20240410UKRITA,1,Bo3,10/04/2024 18:30:00,0,93914523,90206175,Planned,84375106
20240410-87903300-84578617,Friendly-Matches,20240410UKRITA,2,Bo3,10/04/2024 18:30:00,0,87903300,84578617,Planned,84375106
20240410-94373811-85718843,Friendly-Matches,20240410UKRITA,3,Bo3,10/04/2024 18:30:00,0,94373811,85718843,Planned,84375106
20240410-93490241-93119390,Friendly-Matches,20240410UKRITA,4,Bo3,10/04/2024 18:30:00,0,93490241,93119390,Planned,84375106
20240410-84539193-84885491,Friendly-Matches,20240410UKRITA,5,Bo3,10/04/2024 18:30:00,0,84539193,84885491,Planned,84375106
20240409-89404935-86256371,Friendly-Matches,20240409FRAESP,1,Bo3,09/04/2024 19:30:00,0,89404935,86256371,Planned,84375106
20240409-87435630-85173793,Friendly-Matches,20240409FRAESP,2,Bo3,09/04/2024 19:30:00,0,87435630,85173793,Planned,84375106
20240409-93347682-86631947,Friendly-Matches,20240409FRAESP,3,Bo3,09/04/2024 19:30:00,0,93347682,86631947,Planned,84375106
20240409-90501308-90496787,Friendly-Matches,20240409FRAESP,4,Bo3,09/04/2024 19:30:00,0,90501308,90496787,Planned,84375106
20240409-85791078-87670119,Friendly-Matches,20240409FRAESP,5,Bo3,09/04/2024 19:30:00,0,85791078,87670119,Planned,84375106
20240409-84689146-85577871,Friendly-Matches,20240409POLUKR,1,Bo3,09/04/2024 18:30:00,0,84689146,85577871,Planned,84375106
20240409-83832219-93490241,Friendly-Matches,20240409POLUKR,2,Bo3,09/04/2024 18:30:00,0,83832219,93490241,Planned,84375106
20240409-84893290-41973045,Friendly-Matches,20240409POLUKR,3,Bo3,09/04/2024 18:30:00,0,84893290,41973045,Planned,84375106
20240409-93117867-93914523,Friendly-Matches,20240409POLUKR,4,Bo3,09/04/2024 18:30:00,0,93117867,93914523,Planned,84375106
20240409-85809565-86771532,Friendly-Matches,20240409POLUKR,5,Bo3,09/04/2024 18:30:00,0,85809565,86771532,Planned,84375106
20240409-84919187-84375106,Friendly-Matches,20240409POLUKR,6,Bo3,09/04/2024 18:30:00,0,84919187,84375106,Planned,84375106
20240409-84825285-84654631,Friendly-Matches,20240409POLUKR,7,Bo3,09/04/2024 18:30:00,0,84825285,84654631,Planned,84375106
20240408-84486751-84713215,Friendly-Matches,20240408ESPRCP,1,Bo3,08/04/2024 20:00:00,0,84486751,84713215,Planned,84375106
20240408-90496787-89607085,Friendly-Matches,20240408ESPRCP,2,Bo3,08/04/2024 20:00:00,0,90496787,89607085,Planned,84375106
20240408-85173793-88650436,Friendly-Matches,20240408ESPRCP,3,Bo3,08/04/2024 20:00:00,0,85173793,88650436,Planned,84375106
20240408-86256371-85435523,Friendly-Matches,20240408ESPRCP,4,Bo3,08/04/2024 20:00:00,0,86256371,85435523,Planned,84375106
20240408-37324330-84412216,Friendly-Matches,20240408ESPRCP,5,Bo3,08/04/2024 20:00:00,0,37324330,84412216,Planned,84375106
20240408-90061680-88960328,Friendly-Matches,20240408ESPRCP,6,Bo3,08/04/2024 20:00:00,0,90061680,88960328,Planned,84375106
20240407-90496787-92210211,Friendly-Matches,20240407ESPTWN,1,Bo3,07/04/2024 08:00:00,0,90496787,92210211,Planned,84375106
20240407-85173793-90500195,Friendly-Matches,20240407ESPTWN,2,Bo3,07/04/2024 08:00:00,0,85173793,90500195,Planned,84375106
20240407-86256371-4841768,Friendly-Matches,20240407ESPTWN,3,Bo3,07/04/2024 08:00:00,0,86256371,4841768,Planned,84375106
20240407-87670119-84566308,Friendly-Matches,20240407ESPTWN,4,Bo3,07/04/2024 08:00:00,0,87670119,84566308,Planned,84375106
20240407-93295253-85198144,Friendly-Matches,20240407ESPTWN,5,Bo3,07/04/2024 08:00:00,0,93295253,85198144,Planned,84375106
20240406-87805107-65246746,Friendly-Matches,20240406CHNBEL,1,Bo3,06/04/2024 12:00:00,0,87805107,65246746,Planned,84375106
20240406-95699130-84635111,Friendly-Matches,20240406CHNBEL,2,Bo3,06/04/2024 12:00:00,0,95699130,84635111,Planned,84375106
20240406-89216079-84614791,Friendly-Matches,20240406CHNBEL,3,Bo3,06/04/2024 12:00:00,0,89216079,84614791,Planned,84375106
20240406-92713402-84216333,Friendly-Matches,20240406CHNBEL,4,Bo3,06/04/2024 12:00:00,0,92713402,84216333,Planned,84375106
20240406-89227574-84142963,Friendly-Matches,20240406CHNBEL,5,Bo3,06/04/2024 12:00:00,0,89227574,84142963,Planned,84375106
20240406-91852133-39136230,Friendly-Matches,20240406CHNBEL,6,Bo3,06/04/2024 12:00:00,0,91852133,39136230,Planned,84375106
20240406-89852323-93464744,Friendly-Matches,20240406CHNBEL,7,Bo3,06/04/2024 12:00:00,0,89852323,93464744,Planned,84375106
20240405-92594463-86110857,Friendly-Matches,20240405CHLARG,1,Bo3,05/04/2024 00:00:00,0,92594463,86110857,Planned,84375106
20240405-92724402-92818238,Friendly-Matches,20240405CHLARG,2,Bo3,05/04/2024 00:00:00,0,92724402,92818238,Planned,84375106
20240405-88291145-84704377,Friendly-Matches,20240405CHLARG,3,Bo3,05/04/2024 00:00:00,0,88291145,84704377,Planned,84375106
20240405-95038246-84291236,Friendly-Matches,20240405CHLARG,4,Bo3,05/04/2024 00:00:00,0,95038246,84291236,,84375106
20240405-95140054-94570481,Friendly-Matches,20240405CHLARG,5,Bo3,05/04/2024 00:00:00,0,95140054,94570481,,84375106
20240405-95717041-31530981,Friendly-Matches,20240405CHLARG,6,Bo3,05/04/2024 00:00:00,0,95717041,31530981,,84375106
20240405-95195097-88036835,Friendly-Matches,20240405CHLARG,7,Bo3,05/04/2024 00:00:00,0,95195097,88036835,,84375106
20240405-94165396-85760461,Friendly-Matches,20240405CHLARG,8,Bo3,05/04/2024 00:00:00,0,94165396,85760461,,84375106
20240405-93231907-84991123,Friendly-Matches,20240405CHLARG,9,Bo3,05/04/2024 00:00:00,0,93231907,84991123,,84375106
20240405-86876169-87158249,Friendly-Matches,20240405CHLARG,10,Bo3,05/04/2024 00:00:00,0,86876169,87158249,,84375106
20240404-86631947-83851128,Friendly-Matches,20240404ESPROU,1,Bo3,04/04/2024 19:00:00,0,86631947,83851128,,84375106
20240404-85173793-87714234,Friendly-Matches,20240404ESPROU,2,Bo3,04/04/2024 19:00:00,0,85173793,87714234,,84375106
20240404-87670119-84961243,Friendly-Matches,20240404ESPROU,3,Bo3,04/04/2024 19:00:00,0,87670119,84961243,,84375106
20240404-37324330-87780646,Friendly-Matches,20240404ESPROU,4,Bo3,04/04/2024 19:00:00,0,37324330,87780646,,84375106
20240404-90061680-84630685,Friendly-Matches,20240404ESPROU,5,Bo3,04/04/2024 19:00:00,0,90061680,84630685,,84375106
20240404-90501308-84970340,Friendly-Matches,20240404FINLVA,1,Bo3,04/04/2024 18:00:00,0,90501308,84970340,,84375106
20240404-93347682-14710161,Friendly-Matches,20240404FINLVA,2,Bo3,04/04/2024 18:00:00,0,93347682,14710161,,84375106
20240404-90500048-84441803,Friendly-Matches,20240404FINLVA,3,Bo3,04/04/2024 18:00:00,0,90500048,84441803,,84375106
20240404-7119600-97277276,Friendly-Matches,20240404FINLVA,4,Bo3,04/04/2024 18:00:00,0,7119600,97277276,,84375106
20240404-89404935-90355270,Friendly-Matches,20240404FINLVA,5,Bo3,04/04/2024 18:00:00,0,89404935,90355270,,84375106
20240403-93490241-85173793,Friendly-Matches,20240403UKRESP,1,Bo3,03/04/2024 19:00:00,0,93490241,85173793,,84375106
20240403-85577871-86256371,Friendly-Matches,20240403UKRESP,2,Bo3,03/04/2024 19:00:00,0,85577871,86256371,,84375106
20240403-93914523-88890760,Friendly-Matches,20240403UKRESP,3,Bo3,03/04/2024 19:00:00,0,93914523,88890760,,84375106
20240403-84539193-37324330,Friendly-Matches,20240403UKRESP,4,Bo3,03/04/2024 19:00:00,0,84539193,37324330,,84375106
20240403-94373811-90061680,Friendly-Matches,20240403UKRESP,5,Bo3,03/04/2024 19:00:00,0,94373811,90061680,,84375106
20240402-91135828-94489595,Friendly-Matches,20240402ARGHRV,1,Bo3,02/04/2024 21:00:00,0,91135828,94489595,,84375106
20240402-88036835-88411255,Friendly-Matches,20240402ARGHRV,2,Bo3,02/04/2024 21:00:00,0,88036835,88411255,,84375106
20240402-85760461-85397297,Friendly-Matches,20240402ARGHRV,3,Bo3,02/04/2024 21:00:00,0,85760461,85397297,,84375106
20240402-89126731-86611873,Friendly-Matches,20240402ARGHRV,4,Bo3,02/04/2024 21:00:00,0,89126731,86611873,,84375106
20240402-84291236-84823639,Friendly-Matches,20240402ARGHRV,5,Bo3,02/04/2024 21:00:00,0,84291236,84823639,,84375106
20240402-84704377-94419184,Friendly-Matches,20240402ARGHRV,6,Bo3,02/04/2024 21:00:00,0,84704377,94419184,,84375106
20240402-31530981-94226480,Friendly-Matches,20240402ARGHRV,7,Bo3,02/04/2024 21:00:00,0,31530981,94226480,,84375106
20240402-85633683-95435212,Friendly-Matches,20240402ARGHRV,8,Bo3,02/04/2024 21:00:00,0,85633683,95435212,,84375106
20240402-88706911-95026685,Friendly-Matches,20240402ARGHRV,9,Bo3,02/04/2024 21:00:00,0,88706911,95026685,,84375106
20240402-86256371-84445410,Friendly-Matches,20240402ESPCAT,1,Bo3,02/04/2024 19:30:00,0,86256371,84445410,,84375106
20240402-90496787-87331471,Friendly-Matches,20240402ESPCAT,2,Bo3,02/04/2024 19:30:00,0,90496787,87331471,,84375106
20240402-37324330-84443797,Friendly-Matches,20240402ESPCAT,3,Bo3,02/04/2024 19:30:00,0,37324330,84443797,,84375106
20240402-85173793-89754915,Friendly-Matches,20240402ESPCAT,4,Bo3,02/04/2024 19:30:00,0,85173793,89754915,,84375106
20240402-86631947-88703859,Friendly-Matches,20240402ESPCAT,5,Bo3,02/04/2024 19:30:00,0,86631947,88703859,,84375106
20240402-14710161-84512971,Friendly-Matches,20240402LVAUKR,1,Bo3,02/04/2024 18:00:00,0,14710161,84512971,,84375106
20240402-94385542-84654631,Friendly-Matches,20240402LVAUKR,2,Bo3,02/04/2024 18:00:00,0,94385542,84654631,,84375106
20240402-84441803-92416909,Friendly-Matches,20240402LVAUKR,3,Bo3,02/04/2024 18:00:00,0,84441803,92416909,,84375106
20240402-84970340-93914523,Friendly-Matches,20240402LVAUKR,4,Bo3,02/04/2024 18:00:00,0,84970340,93914523,,84375106
20240402-97277276-87903300,Friendly-Matches,20240402LVAUKR,5,Bo3,02/04/2024 18:00:00,0,97277276,87903300,,84375106
20240402-84651577-84539193,Friendly-Matches,20240402LVAUKR,6,Bo3,02/04/2024 18:00:00,0,84651577,84539193,,84375106
